# Data from Clarivate Analytics' Web of Science, retrieved 29 October 2018
# This file generated on 2018-11-23 17:10:07
item,AU,DE,DOI,SO,id,title,year,DOI link
66,"Pistocchi, A.|Udias, A.|Grizzetti, B.|Gelati, E.|Koundouri, P.|Ludwig, R.|Papandreou, A.|Souliotis, I.",multiple pressures|water bodies status|water framework directive|decision support|river basin management measures|optimization,10.1016/j.scitotenv.2016.10.020,SCIENCE OF THE TOTAL ENVIRONMENT,WOS:000390373400149,An integrated assessment framework for the analysis of multiple pressures in aquatic ecosystems and the appraisal of management options,2017,https://dx.doi.org/10.1016/j.scitotenv.2016.10.020
29,"Uva, Giuseppina|Dassisti, Michele|Iannone, Francesco|Florio, Giuseppe|Maddalena, Franco|Ruta, Michele|Grieco, Alfredo|Giannoccaro, Ilaria|Albino, Vito|Lezoche, Mario|Aubry, Alexis|Giovannini, Antonio|Buscicchio, Alessandro|Eslami, Yasamine|Leggieri, Valeria|Ding, L|Fiorito, F|Osmond, P",complex system|existing building assets|co-management|decision support|vulnerability analysis|building performances|bim,10.1016/j.proeng.2017.04.242,"INTERNATIONAL HIGH-PERFORMANCE BUILT ENVIRONMENT CONFERENCE - A SUSTAINABLE BUILT ENVIRONMENT CONFERENCE 2016 SERIES (SBE16), IHBE 2016",WOS:000404873600084,"Modelling framework for sustainable co-management of multi-purpose exhibition systems: the ""Fiera del Levante"" case",2017,https://dx.doi.org/10.1016/j.proeng.2017.04.242
50,"Vogl, Adrian L.|Bryant, Benjamin P.|Hunink, Johannes E.|Wolny, Stacie|Apse, Colin|Droogers, Peter",water fund|integrated modelling|valuation|swat|rios|sustainable land management,10.1016/j.jenvman.2016.10.013,JOURNAL OF ENVIRONMENTAL MANAGEMENT,WOS:000401689300010,"Valuing investments in sustainable land management in the Upper Tana River basin, Kenya",2017,https://dx.doi.org/10.1016/j.jenvman.2016.10.013
430,"Mehr, Ali Danandeh|Kahya, Ercan",multigene genetic programming|streamflow prediction|pareto-optimal|hydrological modelling,10.1016/j.jhydrol.2017.04.045,JOURNAL OF HYDROLOGY,WOS:000403855500048,A Pareto-optimal moving average multigene genetic programming model for daily streamflow prediction,2017,https://dx.doi.org/10.1016/j.jhydrol.2017.04.045
34,"Bijl, David L.|Bogaart, Patrick W.|Dekker, Stefan C.|Stehfest, Elke|de Vries, Bert J. M.|van Vuuren, Detlef P.",food demand|food demand projections|food waste|dietary change|income inequality|income elasticity|urban|rural|integrated assessment models|shared socio-economic pathways|undernourishment,10.1016/j.gloenvcha.2017.04.003,GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,WOS:000411912800005,A physically-based model of long-term food demand,2017,https://dx.doi.org/10.1016/j.gloenvcha.2017.04.003
429,"Ala-aho, Pertti|Tetzlaff, Doerthe|McNamara, James P.|Laudon, Hjalmar|Soulsby, Chris",,10.5194/hess-21-5089-2017,HYDROLOGY AND EARTH SYSTEM SCIENCES,WOS:000412589700002,Using isotopes to constrain water flux and age estimates in snow-influenced catchments using the STARR (Spatially distributed Tracer-Aided Rainfall-Runoff) model,2017,https://dx.doi.org/10.5194/hess-21-5089-2017
68,"Liu, Dongxu|Jivkov, Andrey P.|Wang, Lichun|Si, Gaohua|Yu, Jing",non-fickian transport|dispersion|ctrw|preferential flow|sorption,10.1016/j.jhydrol.2017.03.053,JOURNAL OF HYDROLOGY,WOS:000403855500001,Non-Fickian dispersive transport of strontium in laboratory-scale columns: Modelling and evaluation,2017,https://dx.doi.org/10.1016/j.jhydrol.2017.03.053
450,"Bartlett, M. S.|Parolari, A. J.|McDonnell, J. J.|Porporato, A.",,10.1002/2017WR020456,WATER RESOURCES RESEARCH,WOS:000407895000067,"Reply to comment by Fred L. Ogden et al. on ""Beyond the SCS-CN method: A theoretical framework for spatially lumped rainfall-runoff response''",2017,https://dx.doi.org/10.1002/2017WR020456
428,"Polpanich, Orn-Uma|Lyon, Steve W.|Krittasudthacheewa, Chayanis|Bush, Angela L.|Kemp-Benedict, Eric",water evaluation and planning (weap) model|water balance|participatory modelling|water management|north-eastern thailand|climate change|collective decision making,10.1080/07900627.2017.1322940,INTERNATIONAL JOURNAL OF WATER RESOURCES DEVELOPMENT,WOS:000417689500012,Modelling impacts of development on water resources in the Huai Sai Bat sub-basin in north-eastern Thailand with a participatory approach,2017,https://dx.doi.org/10.1080/07900627.2017.1322940
449,"Bouklia-Hassane, Rachid|Yebdri, Djilali|Tidjani, Abdellatif El-Bari",climate change simulations|hydrological modeling|integrated water resources management|oran province|time-series processes|weap model,10.2166/wcc.2016.037,JOURNAL OF WATER AND CLIMATE CHANGE,WOS:000402284400011,Climate change and water resources management of Oran region,2017,https://dx.doi.org/10.2166/wcc.2016.037
442,"Timani, Bassel|Peralta, Richard",surrogate simulators|simulation-optimization|groundwater modeling|water management|groundwater/surface water interaction|metamodeling|convolution|linearization,10.1016/j.envsoft.2017.06.014,ENVIRONMENTAL MODELLING & SOFTWARE,WOS:000408356600018,"Aggregated surrogate simulator for groundwater-surface water management via simulation-optimization modeling: Theory, development and tests",2017,https://dx.doi.org/10.1016/j.envsoft.2017.06.014
453,"Supekar, Sarang D.|Skerlos, Steven J.",,10.1021/acs.est.7601295,ENVIRONMENTAL SCIENCE & TECHNOLOGY,WOS:000412716500004,Analysis of Costs and Time Frame for Reducing CO2 Emissions by 70% in the US Auto and Energy Sectors by 2050,2017,https://dx.doi.org/10.1021/acs.est.7601295
423,"Clausen, Uwe|Diekmann, Daniel|Ming, Moritz|Schumacher, Christin",discrete-event simulation|optimization|parcel transshipment operations,10.1057/s41273-016-0032-y,JOURNAL OF SIMULATION,WOS:000395965500002,Operating parcel transshipment terminals: a combined simulation and optimization approach,2017,https://dx.doi.org/10.1057/s41273-016-0032-y
406,"Yue, Dajun|You, Fengqi",supply chain optimization|game theory|mixed-integer bilevel programming|reformulation and decomposition algorithm|biofuel,10.1016/j.compchemeng.2016.07.026,COMPUTERS & CHEMICAL ENGINEERING,WOS:000401885400009,Stackelberg-game-based modeling and optimization for supply chain design and operations: A mixed integer bilevel programming framework,2017,https://dx.doi.org/10.1016/j.compchemeng.2016.07.026
36,"Baker, Christopher M.|Gordon, Ascelin|Bode, Michael",dingo|lotka-volterra|rewilding|trophic cascade|wolf,10.1111/cobi.12798,CONSERVATION BIOLOGY,WOS:000395713800014,Ensemble ecosystem modeling for predicting ecosystem response to predator reintroduction,2017,https://dx.doi.org/10.1111/cobi.12798
409,"Santarosa, Lucas Vituri|Manzione, Rodrigo Lilla",data fusion|groundwater management|geostatistics|bauru aquifer system|groundwater recharge,10.1590/2318-0331.231820170115,RBRH-REVISTA BRASILEIRA DE RECURSOS HIDRICOS,WOS:000438515500023,Soil variables as auxiliary information in spatial prediction of shallow water table levels for estimating recovered water volume,2017,https://dx.doi.org/10.1590/2318-0331.231820170115
447,"Budinis, Sara|Mac Dowell, Niall|Krevor, Samuel|Dixon, Tim|Kemper, Jasmin|Hawkes, Adam|Dixon, T|Laloui, L|Twinning, S",unbumable carbon|co2|fossil fuel|ccs|integrated assessment model|emission,10.1016/j.egypro.2017.03.1883,"13TH INTERNATIONAL CONFERENCE ON GREENHOUSE GAS CONTROL TECHNOLOGIES, GHGT-13",WOS:000419147307069,Can carbon capture and storage unlock `unburnable carbon'?,2017,https://dx.doi.org/10.1016/j.egypro.2017.03.1883
408,"Bai, Peng|Liu, Xiaomang|Liang, Kang|Liu, Xiaojie|Liu, Changming",hydrological modeling|model parsimony|regionalization|ungauged basin|xinanjiang model,10.2166/nh.2016.094,HYDROLOGY RESEARCH,WOS:000412412500009,A comparison of simple and complex versions of the Xinanjiang hydrological model in predicting runoff in ungauged basins,2017,https://dx.doi.org/10.2166/nh.2016.094
20,"Garg, Amit|Shukla, P. R.|Parihar, Shrutika|Singh, Udayan|Kankal, Bhushan",carbon capture|storage ccs|2 degrees c target|renewable technologies|euclidean distance|integrated environmental control model,10.1016/j.ijggc.2017.09.012,INTERNATIONAL JOURNAL OF GREENHOUSE GAS CONTROL,WOS:000414258300012,Cost-effective architecture of carbon capture and storage (CCS) grid in India,2017,https://dx.doi.org/10.1016/j.ijggc.2017.09.012
32,"Yuan, Xiao-Chen|Wei, Yi-Ming|Wang, Bing|Mi, Zhifu",climate change|extreme events|risk management|adaptation|uncertainty,10.1016/j.jclepro.2017.07.209,JOURNAL OF CLEANER PRODUCTION,WOS:000412607100105,Risk management of extreme events under climate change,2017,https://dx.doi.org/10.1016/j.jclepro.2017.07.209
439,"Taslimi, Masoumeh|Batta, Rajan|Kwon, Changhyun",hazmat emergency response team|bi-level network design|greedy heuristic algorithm|equity of risk|robust solution,10.1016/j.cor.2016.10.005,COMPUTERS & OPERATIONS RESEARCH,WOS:000393002200011,"A comprehensive modeling framework for hazmat network design, hazmat response team location, and equity of risk",2017,https://dx.doi.org/10.1016/j.cor.2016.10.005
427,"Ho, Steven Sai Hang|Huang, Yu|Lee, Shun-Cheng|Cao, Junji",indoor air quality|field monitoring|china|measurement protocols|exposure,10.1177/1420326X15626991,INDOOR AND BUILT ENVIRONMENT,WOS:000400158700012,Challenges on field monitoring of indoor air quality in china,2017,https://dx.doi.org/10.1177/1420326X15626991
448,"McCall, Ann-Kathrin|Palmitessa, Rocco|Blumensaat, Frank|Morgenroth, Eberhard|Ort, Christoph",wastewater quality modeling|micropollutant|monte carlo|sewage-based epidemiology|pharmaceuticals,10.1016/j.watres.2017.05.034,WATER RESEARCH,WOS:000407404300064,Modeling in-sewer transformations at catchment scale - implications on drug consumption estimates in wastewater-based epidemiology,2017,https://dx.doi.org/10.1016/j.watres.2017.05.034
64,"Sponsler, Douglas B.|Johnson, Reed M.",behavioral toxicology|pesticide risk assessment|environmental modeling|apis mellifera|pollinator|foraging,10.1002/etc.3661,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,WOS:000398190000009,MECHANISTIC MODELING OF PESTICIDE EXPOSURE: THE MISSING KEYSTONE OF HONEY BEE TOXICOLOGY,2017,https://dx.doi.org/10.1002/etc.3661
455,"Ponnaluri, A. V. S.|Perotti, L. E.|Ennis, D. B.|Klug, W. S.",constitutive modeling|myocardium|active contraction|variational update,10.1016/j.cma.2016.09.022,COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING,WOS:000392782900006,A viscoactive constitutive modeling framework with variational updates for the myocardium,2017,https://dx.doi.org/10.1016/j.cma.2016.09.022
27,"Anel, Juan A.",scientific reproducibility|software|computational sciences,10.1002/2016WR020190,WATER RESOURCES RESEARCH,WOS:000400160500049,"Comment on ""Most computational hydrology is not reproducible, so is it really science?"" by Christopher Hutton et al.",2017,https://dx.doi.org/10.1002/2016WR020190
486,"Geisendorf, Sylvie|Klippert, Christian",climate change|energy policy|energy transition|green investments|agent-based modeling|learning by doing,10.1007/s10666-017-9549-3,ENVIRONMENTAL MODELING & ASSESSMENT,WOS:000406289700004,The Effect of Green Investments in an Agent-Based Climate-Economic Model,2017,https://dx.doi.org/10.1007/s10666-017-9549-3
170,"Lai, Zhengqing|Li, Shuo|Lv, Guonian|Pan, Zhirong|Fei, Guosong",watershed delineation|plain river network region|hydrographic feature|data model|dem,10.1002/hyp.10612,HYDROLOGICAL PROCESSES,WOS:000369164900010,Watershed delineation using hydrographic features and a DEM in plain river network region,2016,https://dx.doi.org/10.1002/hyp.10612
1422,"Egle, L.|Rechberger, H.|Krampe, J.|Zessner, M.",recovery technologies|wastewater|sewage sludge (ash)|heavy metals|material flow analysis|integrated assessment,10.1016/j.scitotenv.2016.07.019,SCIENCE OF THE TOTAL ENVIRONMENT,WOS:000383930400054,"Phosphorus recovery from municipal wastewater: An integrated comparative technological, environmental and economic assessment of P recovery technologies",2016,https://dx.doi.org/10.1016/j.scitotenv.2016.07.019
1128,"Inman, D.|Warner, E.|Stright, D.|Macknick, J.|Peck, C.",biofuel|corn|database|soybean|water consumption|water footprint,10.2489/jswc.71.4.343,JOURNAL OF SOIL AND WATER CONSERVATION,WOS:000391951000010,Estimating biofuel feedstock water footprints using system dynamics,2016,https://dx.doi.org/10.2489/jswc.71.4.343
1132,"Garner, Gregory|Reed, Patrick|Keller, Klaus",,10.1007/s10584-016-1607-3,CLIMATIC CHANGE,WOS:000370807500016,Climate risk management requires explicit representation of societal trade-offs,2016,https://dx.doi.org/10.1007/s10584-016-1607-3
171,"Morway, Eric D.|Niswonger, Richard G.|Triana, Enrique",conjunctive use|groundwater-surface water interaction|modflow|modsim|river-operations modeling|integrated environmental modeling (iem),10.1016/j.envsoft.2016.04.018,ENVIRONMENTAL MODELLING & SOFTWARE,WOS:000378954000019,Toward improved simulation of river operations through integration with a hydrologic model,2016,https://dx.doi.org/10.1016/j.envsoft.2016.04.018
1129,"Mellor, Jonathan|Kumpel, Emily|Ercumen, Ayse|Zimmerman, Julie",,10.1021/acs.est.6b02092,ENVIRONMENTAL SCIENCE & TECHNOLOGY,WOS:000389557100058,"Systems Approach to Climate, Water, and Diarrhea in Hubli-Dharwad, India",2016,https://dx.doi.org/10.1021/acs.est.6b02092
1425,"Omran, El-Sayed E.",enrichment factor|contamination factor|contamination degree|geo accumulation index,10.1007/s40808-016-0178-7,MODELING EARTH SYSTEMS AND ENVIRONMENT,WOS:000443617200012,"Environmental modelling of heavy metals using pollution indices and multivariate techniques in the soils of Bahr El Baqar, Egypt",2016,https://dx.doi.org/10.1007/s40808-016-0178-7
1135,"Van Leeuwen, Boudewijn|Pravetz, Tamas|Liptay, Zoltan Arpad|Tobak, Zalan",inland excess water|physically based modelling|flood runoff|infiltration,,CARPATHIAN JOURNAL OF EARTH AND ENVIRONMENTAL SCIENCES,WOS:000381899300018,PHYSICALLY BASED HYDROLOGICAL MODELLING OF INLAND EXCESS WATER,2016,https://dx.doi.org/
1134,"Bennett, Nathan James|Blythe, Jessica|Tyler, Stephen|Ban, Natalie C.",social-ecological systems|vulnerability|adaptation|exposure|adaptive capacity|coastal communities|drivers of change,10.1007/s10113-015-0839-5,REGIONAL ENVIRONMENTAL CHANGE,WOS:000373310600001,Communities and change in the anthropocene: understanding social-ecological vulnerability and planning adaptations to multiple interacting exposures,2016,https://dx.doi.org/10.1007/s10113-015-0839-5
22,"Kopp, Robert E.|Shwom, Rachael L.|Wagner, Gernot|Yuan, Jiacan",,10.1002/2016EF000362,EARTHS FUTURE,WOS:000384625600002,Tipping elements and climate-economic shocks: Pathways toward integrated assessment,2016,https://dx.doi.org/10.1002/2016EF000362
1131,"Jakob, Michael|Steckel, Jan Christoph",sustainable development|multiple objectives|climate scenarios,10.1088/1748-9326/11/10/104010,ENVIRONMENTAL RESEARCH LETTERS,WOS:000386139900001,Implications of climate change mitigation for sustainable development,2016,https://dx.doi.org/10.1088/1748-9326/11/10/104010
1133,"Eum, Hyung-Il|Dibike, Yonas|Prowse, Terry",land-cover|climate change|hydrologic regime|muskeg river basin|vic model,10.1016/j.ejrh.2016.10.003,JOURNAL OF HYDROLOGY-REGIONAL STUDIES,WOS:000407358500014,"Comparative evaluation of the effects of climate and land-cover changes on hydrologic responses of the Muskeg River, Alberta, Canada",2016,https://dx.doi.org/10.1016/j.ejrh.2016.10.003
1138,"Walsh, Claire L.|Blenkinsop, Stephen|Fowler, Hayley J.|Burton, Aidan|Dawson, Richard J.|Glenis, Vassilis|Manning, Lucy J.|Jahanshahi, Golnaz|Kilsby, Chris G.",,10.5194/hess-20-1869-2016,HYDROLOGY AND EARTH SYSTEM SCIENCES,WOS:000377862900013,Adaptation of water resource systems to an uncertain future,2016,https://dx.doi.org/10.5194/hess-20-1869-2016
23,"Song, Lisheng|Kustas, William P.|Liu, Shaomin|Colaizzi, Paul D.|Nieto, Hector|Xu, Ziwei|Ma, Yanfei|Li, Mingsong|Xu, Tongren|Agam, Nurit|Tolk, Judy A.|Evett, Steven R.",evaporation and transpiration|two-source energy balance|evapotranspiration|stable isotopic method|lysimeter|microlysimeter,10.1016/j.jhydrol.2016.06.034,JOURNAL OF HYDROLOGY,WOS:000382269500045,Applications of a thermal-based two-source energy balance model using Priestley-Taylor approach for surface temperature partitioning under advective conditions,2016,https://dx.doi.org/10.1016/j.jhydrol.2016.06.034
1150,"Gregoretti, C.|Degetto, M.|Bernard, M.|Crucil, G.|Pimazzoni, A.|De Vido, G.|Berti, M.|Simoni, A.|Lanzoni, S.",runoff|measurements|modeling|debris flow|rocky catchment,10.1002/2016WR018675,WATER RESOURCES RESEARCH,WOS:000388493400034,Runoff of small rocky headwater catchments: Field observations and hydrological modeling,2016,https://dx.doi.org/10.1002/2016WR018675
1139,"Selim, Samiya A.|Blanchard, Julia L.|Bedford, Jacob|Webb, Thomas J.",marine ecosystem services|historical ecology|path analysis|fisheries|climate change,10.1007/s10113-014-0635-7,REGIONAL ENVIRONMENTAL CHANGE,WOS:000369005400007,Direct and indirect effects of climate and fishing on changes in coastal ecosystem services: a historical perspective from the North Sea,2016,https://dx.doi.org/10.1007/s10113-014-0635-7
